#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
refseq:NP_249998	refseq:NP_249998	-	-	icrogid:2414105|hgnc:PA1307|entrezgene/locuslink:881545|crogid:IN7IR0F7ibxKwOyszgZvNg3ZMkk208964|refseq:NP_249998|irogid:2414105|rogid:IN7IR0F7ibxKwOyszgZvNg3ZMkk208964	icrogid:2414105|hgnc:PA1307|entrezgene/locuslink:881545|crogid:IN7IR0F7ibxKwOyszgZvNg3ZMkk208964|refseq:NP_249998|irogid:2414105|rogid:IN7IR0F7ibxKwOyszgZvNg3ZMkk208964	psi-mi:"MI:0114"(x-ray crystallography)	-	-	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:161703	-
uniprotkb:P20586	uniprotkb:P20586	-	-	uniprotkb:P20586|uniprotkb:PHHY_PSEAE|icrogid:50736391|hgnc:pobA|entrezgene/locuslink:882128|crogid:uDcxkeYaL1jwDU0JlyCDLI1V+wA208964|irogid:50736391|rogid:uDcxkeYaL1jwDU0JlyCDLI1V+wA208964	uniprotkb:P20586|uniprotkb:PHHY_PSEAE|icrogid:50736391|hgnc:pobA|entrezgene/locuslink:882128|crogid:uDcxkeYaL1jwDU0JlyCDLI1V+wA208964|irogid:50736391|rogid:uDcxkeYaL1jwDU0JlyCDLI1V+wA208964	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:15924424	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:330166	hpr:1|lpr:1|np:1
refseq:NP_253530	refseq:NP_253236	-	-	icrogid:2296071|hgnc:PA4843|entrezgene/locuslink:879632|crogid:hwB0VYE0rXFJc/Hgllq8AGBzk7M208964|refseq:NP_253530|irogid:2296071|rogid:hwB0VYE0rXFJc/Hgllq8AGBzk7M208964	icrogid:3900672|hgnc:pilS|entrezgene/locuslink:877621|crogid:rNjBbsmsqZKDV2KAZrmb6CsVHsU208964|refseq:NP_253236|irogid:3900672|rogid:rNjBbsmsqZKDV2KAZrmb6CsVHsU208964	psi-mi:"MI:0045"(experimental interaction detection)	-	pubmed:15489342	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:182258	hpr:3|lpr:3|np:1
icrogid:9990248	uniprotkb:Q9HVZ0	-	-	crogid:BLF4+EoU9KUtmE1ts5ABxFm8NyY287|irogid:9990248|rogid:BLF4+EoU9KUtmE1ts5ABxFm8NyY287|pdb:1X92|pdb:1X92_A|pdb:1X92_B	uniprotkb:Q9HVZ0|uniprotkb:GMHA_PSEAE|icrogid:43054795|hgnc:PA4425|entrezgene/locuslink:881196|crogid:evF08vnTye91teH/MFWamMlN76Y208964|irogid:43054795|rogid:evF08vnTye91teH/MFWamMlN76Y208964	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:12101286|pubmed:8631969	taxid:287(Pseudomonas aeruginosa)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:303849	hpr:1|lpr:1|np:2
icrogid:882606	refseq:NP_250468	-	-	complex:JmWcgmPkHg+be8sYUkpgQArardI|crogid:JmWcgmPkHg+be8sYUkpgQArardI|rogid:JmWcgmPkHg+be8sYUkpgQArardI	icrogid:5280383|hgnc:oprF|entrezgene/locuslink:878442|crogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964|refseq:NP_250468|irogid:5280383|rogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964	-	-	pubmed:6309736	-	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:130919	hpr:6|lpr:6|np:1
icrogid:1558253	uniprotkb:P26480	-	-	complex:93zkewR0bdZMkOJq0SzDswzGODg|crogid:93zkewR0bdZMkOJq0SzDswzGODg|rogid:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480|uniprotkb:RPOD_PSEAE|icrogid:24565139|hgnc:rpoD|entrezgene/locuslink:882038|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	psi-mi:"MI:0018"(two hybrid)	yuan-2008a-1	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6404550|mpidb:MPIDB-INT-206	hpr:3|lpr:3|np:1
icrogid:1558253	uniprotkb:P15275	-	-	complex:93zkewR0bdZMkOJq0SzDswzGODg|crogid:93zkewR0bdZMkOJq0SzDswzGODg|rogid:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P15275|uniprotkb:ALGQ_PSEAE|icrogid:40822925|hgnc:algQ|entrezgene/locuslink:879719|crogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|irogid:40822925|rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964	psi-mi:"MI:0018"(two hybrid)	yuan-2008a-1	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6404550|mpidb:MPIDB-INT-206	hpr:3|lpr:3|np:1
uniprotkb:P01579	refseq:NP_250468	refseq:NP_000610	-	uniprotkb:IFNG_HUMAN|icrogid:4202157|hgnc:IFNG|entrezgene/locuslink:3458|crogid:TI+IepCwKmdJxLSvLmfLJsj50xg9606|irogid:4202157|rogid:TI+IepCwKmdJxLSvLmfLJsj50xg9606	icrogid:5280383|hgnc:oprF|entrezgene/locuslink:878442|crogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964|refseq:NP_250468|irogid:5280383|rogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964	psi-mi:"MI:0047"(far western blotting)|psi-mi:"MI:0686"(unspecified method)|psi-mi:"MI:0019"(coimmunoprecipitation)	-	pubmed:16051797	taxid:9606(Homo sapiens)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:316097	hpr:1|lpr:1|np:1
icrogid:2138142	uniprotkb:Q9I317	-	refseq:NP_250409	complex:yv2xjq7r9yVAVoMc+xgL2WiKZuM|crogid:yv2xjq7r9yVAVoMc+xgL2WiKZuM|rogid:yv2xjq7r9yVAVoMc+xgL2WiKZuM	uniprotkb:Q9I317|uniprotkb:PSCE_PSEAE|icrogid:52858475|hgnc:pscE|entrezgene/locuslink:881908|crogid:ySU3k9suRaVFCrdiUPs8x0i4yGU208964|irogid:52858475|rogid:ySU3k9suRaVFCrdiUPs8x0i4yGU208964	psi-mi:"MI:0071"(molecular sieving)|psi-mi:"MI:0114"(x-ray crystallography)	quinaud-2007-1|quinaud-2007-2	pubmed:17470796	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(dip)|psi-mi:"MI:0469"(intact)	intact:EBI-15635165|dip:DIP-196846E|intact:EBI-15635185	hpr:1|lpr:1|np:1
icrogid:2138142	uniprotkb:P95435	-	refseq:NP_250411	complex:yv2xjq7r9yVAVoMc+xgL2WiKZuM|crogid:yv2xjq7r9yVAVoMc+xgL2WiKZuM|rogid:yv2xjq7r9yVAVoMc+xgL2WiKZuM	uniprotkb:P95435|uniprotkb:PSCG_PSEAE|icrogid:41983449|hgnc:pscG|entrezgene/locuslink:881982|crogid:cmSi9q93etMOtZt/+LbRjgKSRSs208964|irogid:41983449|rogid:cmSi9q93etMOtZt/+LbRjgKSRSs208964	psi-mi:"MI:0071"(molecular sieving)|psi-mi:"MI:0114"(x-ray crystallography)	quinaud-2007-1|quinaud-2007-2	pubmed:17470796	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(dip)|psi-mi:"MI:0469"(intact)	intact:EBI-15635165|dip:DIP-196846E|intact:EBI-15635185	hpr:1|lpr:1|np:1
icrogid:2138142	uniprotkb:P95434	-	refseq:NP_250410	complex:yv2xjq7r9yVAVoMc+xgL2WiKZuM|crogid:yv2xjq7r9yVAVoMc+xgL2WiKZuM|rogid:yv2xjq7r9yVAVoMc+xgL2WiKZuM	uniprotkb:P95434|uniprotkb:PSCF_PSEAE|icrogid:111298177|hgnc:pscF|entrezgene/locuslink:879634|crogid:4OCStzwUnpUPNnu4XJjX8BEDZ4g208964|irogid:111298177|rogid:4OCStzwUnpUPNnu4XJjX8BEDZ4g208964	psi-mi:"MI:0071"(molecular sieving)|psi-mi:"MI:0114"(x-ray crystallography)	quinaud-2007-1|quinaud-2007-2	pubmed:17470796	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(dip)|psi-mi:"MI:0469"(intact)	intact:EBI-15635165|dip:DIP-196846E|intact:EBI-15635185	hpr:1|lpr:1|np:1
icrogid:1593157	uniprotkb:Q9HWZ4	-	-	complex:NzABgrFkSwrEuSxZ6ITxARoCdi8|crogid:NzABgrFkSwrEuSxZ6ITxARoCdi8|rogid:NzABgrFkSwrEuSxZ6ITxARoCdi8	uniprotkb:Q9HWZ4|uniprotkb:Q9HWZ4_PSEAE|icrogid:256972035|hgnc:PA4033|entrezgene/locuslink:879036|crogid:voiXsaVmkyJBhNBwAWgf8XCF9I8208964|irogid:256972035|rogid:voiXsaVmkyJBhNBwAWgf8XCF9I8208964	psi-mi:"MI:0435"(protease assay)	cezairliyan-2009-2	pubmed:19298369	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-1075|intact:EBI-6510440	hpr:5|lpr:5|np:1
icrogid:1593157	uniprotkb:Q9HVX1	-	-	complex:NzABgrFkSwrEuSxZ6ITxARoCdi8|crogid:NzABgrFkSwrEuSxZ6ITxARoCdi8|rogid:NzABgrFkSwrEuSxZ6ITxARoCdi8	uniprotkb:Q9HVX1|uniprotkb:Q9HVX1_PSEAE|icrogid:22005573|hgnc:algW|entrezgene/locuslink:880976|crogid:+tnR/bbYvg8MfbejE4jsjVdgyZA208964|irogid:22005573|rogid:+tnR/bbYvg8MfbejE4jsjVdgyZA208964	psi-mi:"MI:0435"(protease assay)	cezairliyan-2009-2	pubmed:19298369	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-1075|intact:EBI-6510440	hpr:5|lpr:5|np:1
icrogid:1593157	uniprotkb:P38107	-	-	complex:NzABgrFkSwrEuSxZ6ITxARoCdi8|crogid:NzABgrFkSwrEuSxZ6ITxARoCdi8|rogid:NzABgrFkSwrEuSxZ6ITxARoCdi8	uniprotkb:P38107|uniprotkb:MUCA_PSEAE|icrogid:53005055|hgnc:mucA|entrezgene/locuslink:879357|crogid:yl5t/tevir67pNuoJC6WcgnF5zg208964|irogid:53005055|rogid:yl5t/tevir67pNuoJC6WcgnF5zg208964	psi-mi:"MI:0435"(protease assay)	cezairliyan-2009-2	pubmed:19298369	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-1075|intact:EBI-6510440	hpr:5|lpr:5|np:1
uniprotkb:P72151	refseq:NP_035000	-	-	uniprotkb:P72151|uniprotkb:FLICB_PSEAE|icrogid:42329778|hgnc:fliC|entrezgene/locuslink:882052|crogid:dT1my/tsEJmZeRLaE94OV7FuLTc208964|irogid:42329778|rogid:dT1my/tsEJmZeRLaE94OV7FuLTc208964	icrogid:248549302|hgnc:Naip5|entrezgene/locuslink:17951|crogid:sj7xgSFzTMjjrl0Gla504Bfl9Qs10090|refseq:NP_035000|irogid:52822832|rogid:yNnApOdrkulKaMVJOTBVq+0lB3E10090	psi-mi:"MI:0018"(two hybrid)	-	pubmed:21918512	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:10090(Mus musculus)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(dip)	dip:DIP-187177E	hpr:20|lpr:20|np:1
uniprotkb:P11439	uniprotkb:P32324	-	-	uniprotkb:P11439|uniprotkb:TOXA_PSEAE|icrogid:44422914|hgnc:toxA|entrezgene/locuslink:877850|crogid:he7SvcuelLJ6uZWkcqoD2sKwdvg208964|irogid:44422914|rogid:he7SvcuelLJ6uZWkcqoD2sKwdvg208964	uniprotkb:EF2_YEAST|icrogid:16818907|hgnc:EFT1|hgnc:EFT2|entrezgene/locuslink:851993|crogid:mlyt9YKZrGhGbsSlvxNJ0p1C67I559292|irogid:16818907|cygd:YDR385W|cygd:YOR133W|rogid:mlyt9YKZrGhGbsSlvxNJ0p1C67I559292	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:16107839	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:559292(Saccharomyces cerevisiae S288C)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:314728|bind:314731|bind:314726	hpr:1|lpr:1|np:1
icrogid:1697149	uniprotkb:Q51548	-	-	complex:AMt2DVYKNK+QOI1cwHaCjq/+LSo|crogid:AMt2DVYKNK+QOI1cwHaCjq/+LSo|rogid:AMt2DVYKNK+QOI1cwHaCjq/+LSo	uniprotkb:Q51548|uniprotkb:PVDA_PSEAE|icrogid:39513195|hgnc:pvdA|entrezgene/locuslink:882167|crogid:XrioRsBd5r9+qcESs5Th37hJqPo208964|irogid:39513195|rogid:XrioRsBd5r9+qcESs5Th37hJqPo208964	psi-mi:"MI:0096"(pull down)	francesco-2013-1	pubmed:24042050	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(intact)	intact:EBI-8691183	hpr:3|lpr:3|np:1
icrogid:1697149	uniprotkb:Q9I157	-	-	complex:AMt2DVYKNK+QOI1cwHaCjq/+LSo|crogid:AMt2DVYKNK+QOI1cwHaCjq/+LSo|rogid:AMt2DVYKNK+QOI1cwHaCjq/+LSo	uniprotkb:Q9I157|uniprotkb:Q9I157_PSEAE|icrogid:107540022|hgnc:pvdL|entrezgene/locuslink:882838|crogid:307B51C60Ie7OAj4EwZlJgVARfw208964|irogid:107540022|rogid:307B51C60Ie7OAj4EwZlJgVARfw208964	psi-mi:"MI:0096"(pull down)	francesco-2013-1	pubmed:24042050	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(intact)	intact:EBI-8691183	hpr:3|lpr:3|np:1
icrogid:1697149	uniprotkb:Q9I181	-	-	complex:AMt2DVYKNK+QOI1cwHaCjq/+LSo|crogid:AMt2DVYKNK+QOI1cwHaCjq/+LSo|rogid:AMt2DVYKNK+QOI1cwHaCjq/+LSo	uniprotkb:Q9I181|uniprotkb:Q9I181_PSEAE|icrogid:46088182|hgnc:pvdJ|entrezgene/locuslink:878178|crogid:kzgFHR99/VpSLmeISZwJML7gHUM208964|irogid:46088182|rogid:kzgFHR99/VpSLmeISZwJML7gHUM208964	psi-mi:"MI:0096"(pull down)	francesco-2013-1	pubmed:24042050	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(intact)	intact:EBI-8691183	hpr:3|lpr:3|np:1
icrogid:1563951	uniprotkb:Q9HVX1	-	-	complex:BSu5nE1PMlONOc5Vi1BuBb0b8Bc|crogid:BSu5nE1PMlONOc5Vi1BuBb0b8Bc|rogid:BSu5nE1PMlONOc5Vi1BuBb0b8Bc	uniprotkb:Q9HVX1|uniprotkb:Q9HVX1_PSEAE|icrogid:22005573|hgnc:algW|entrezgene/locuslink:880976|crogid:+tnR/bbYvg8MfbejE4jsjVdgyZA208964|irogid:22005573|rogid:+tnR/bbYvg8MfbejE4jsjVdgyZA208964	psi-mi:"MI:0435"(protease assay)	cezairliyan-2009-2	pubmed:19298369	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0194"(cleavage reaction)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6510475|mpidb:MPIDB-INT-1075	hpr:5|lpr:5|np:1
icrogid:1563951	uniprotkb:P38107	-	-	complex:BSu5nE1PMlONOc5Vi1BuBb0b8Bc|crogid:BSu5nE1PMlONOc5Vi1BuBb0b8Bc|rogid:BSu5nE1PMlONOc5Vi1BuBb0b8Bc	uniprotkb:P38107|uniprotkb:MUCA_PSEAE|icrogid:53005055|hgnc:mucA|entrezgene/locuslink:879357|crogid:yl5t/tevir67pNuoJC6WcgnF5zg208964|irogid:53005055|rogid:yl5t/tevir67pNuoJC6WcgnF5zg208964	psi-mi:"MI:0435"(protease assay)	cezairliyan-2009-2	pubmed:19298369	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0194"(cleavage reaction)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6510475|mpidb:MPIDB-INT-1075	hpr:5|lpr:5|np:1
icrogid:1563951	uniprotkb:P38108	-	-	complex:BSu5nE1PMlONOc5Vi1BuBb0b8Bc|crogid:BSu5nE1PMlONOc5Vi1BuBb0b8Bc|rogid:BSu5nE1PMlONOc5Vi1BuBb0b8Bc	uniprotkb:P38108|uniprotkb:MUCB_PSEAE|icrogid:33534587|hgnc:mucB|entrezgene/locuslink:882064|crogid:LxPnAt2XDPOY++D639Xwq8At09c208964|irogid:33534587|rogid:LxPnAt2XDPOY++D639Xwq8At09c208964	psi-mi:"MI:0435"(protease assay)	cezairliyan-2009-2	pubmed:19298369	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0194"(cleavage reaction)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6510475|mpidb:MPIDB-INT-1075	hpr:5|lpr:5|np:1
icrogid:812618	uniprotkb:P05695	-	refseq:NP_251969	complex:FkF7Fh0E482oCvlRuwmj2e6jpZo|crogid:FkF7Fh0E482oCvlRuwmj2e6jpZo|rogid:FkF7Fh0E482oCvlRuwmj2e6jpZo	uniprotkb:P05695|uniprotkb:PORP_PSEAE|icrogid:1014215|hgnc:oprP|entrezgene/locuslink:882442|crogid:a6tj1+XcRnKyilkj4EXBbvROWSM208964|irogid:1014215|rogid:a6tj1+XcRnKyilkj4EXBbvROWSM208964	-	-	pubmed:6309736	-	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:130918	hpr:6|lpr:6|np:1
icrogid:1323171	uniprotkb:P52002	-	refseq:NP_249117	complex:GetLy9HciWV2rZLisT7I5Kz7qww|crogid:GetLy9HciWV2rZLisT7I5Kz7qww|rogid:GetLy9HciWV2rZLisT7I5Kz7qww	uniprotkb:P52002|uniprotkb:MEXB_PSEAE|icrogid:50850193|hgnc:mexB|entrezgene/locuslink:877852|crogid:uRtmabVKHE9WHJKQxQmpG6LiQkg208964|irogid:50850193|rogid:uRtmabVKHE9WHJKQxQmpG6LiQkg208964	psi-mi:"MI:0030"(cross-linking study)	krishnamoor-2008-1	pubmed:18024521	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0903"(mpidb)	intact:EBI-6401352|mpidb:MPIDB-INT-973	hpr:2|lpr:2|np:1
icrogid:9984528	icrogid:9984528	-	-	crogid:8Y/ovm7+lY1QnWLiFdYAK+sn7rE287|irogid:9984528|rogid:8Y/ovm7+lY1QnWLiFdYAK+sn7rE287|pdb:1JVL|pdb:1JVL_A|pdb:1JVL_B	crogid:8Y/ovm7+lY1QnWLiFdYAK+sn7rE287|irogid:9984528|rogid:8Y/ovm7+lY1QnWLiFdYAK+sn7rE287|pdb:1JVL|pdb:1JVL_A|pdb:1JVL_B	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:11446642|pubmed:11740504	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:100386|bind:100378|bind:100383|bind:100384|bind:100385	hpr:1|lpr:1|np:2
icrogid:9989510	icrogid:9989510	-	-	crogid:vW1RqgL/XrQsiBSEswc4H4FqXds287|irogid:9989510|rogid:vW1RqgL/XrQsiBSEswc4H4FqXds287|pdb:1W2E|pdb:1W2E_A|pdb:1W2E_B	crogid:vW1RqgL/XrQsiBSEswc4H4FqXds287|irogid:9989510|rogid:vW1RqgL/XrQsiBSEswc4H4FqXds287|pdb:1W2E|pdb:1W2E_A|pdb:1W2E_B	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:15288790	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:164559	hpr:1|lpr:1|np:1
icrogid:9993421	icrogid:9993421	-	-	crogid:kcSBd9hXoTiYcPV+muLHDjiTUUY287|irogid:9993421|rogid:kcSBd9hXoTiYcPV+muLHDjiTUUY287|pdb:2ESN|pdb:2ESN_A|pdb:2ESN_B	crogid:kcSBd9hXoTiYcPV+muLHDjiTUUY287|irogid:9993421|rogid:kcSBd9hXoTiYcPV+muLHDjiTUUY287|pdb:2ESN|pdb:2ESN_A|pdb:2ESN_B	psi-mi:"MI:0114"(x-ray crystallography)	-	-	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:338635|bind:338633|bind:338634	-
icrogid:9988222	icrogid:9988222	-	-	crogid:mFi/aVOuQVFwv5wEQNB7IQ7SYRw287|irogid:9988222|rogid:mFi/aVOuQVFwv5wEQNB7IQ7SYRw287|pdb:1RXX|pdb:1RXX_A|pdb:1RXX_B	crogid:mFi/aVOuQVFwv5wEQNB7IQ7SYRw287|irogid:9988222|rogid:mFi/aVOuQVFwv5wEQNB7IQ7SYRw287|pdb:1RXX|pdb:1RXX_A|pdb:1RXX_B	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:14701825	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:156249|bind:156248	hpr:1|lpr:1|np:1
ddbj/embl/genbank:AAP50248	ddbj/embl/genbank:AAP50248	-	-	icrogid:4111482|crogid:sWF6lpcaCCqasVaLVTdsw1mJz1A287|genbank_protein_gi:AAP50248|irogid:4111482|rogid:sWF6lpcaCCqasVaLVTdsw1mJz1A287	icrogid:4111482|crogid:sWF6lpcaCCqasVaLVTdsw1mJz1A287|genbank_protein_gi:AAP50248|irogid:4111482|rogid:sWF6lpcaCCqasVaLVTdsw1mJz1A287	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:12224946	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0000"(bind_translation)	bind:107704	hpr:1|lpr:1|np:1
icrogid:9976988	icrogid:9976988	-	-	crogid:SJ/5gqcMfqSAR45yhoZgwYagwDA287|irogid:9976988|rogid:SJ/5gqcMfqSAR45yhoZgwYagwDA287|pdb:2TSA|pdb:2TSA_A|pdb:2TSA_B	crogid:SJ/5gqcMfqSAR45yhoZgwYagwDA287|irogid:9976988|rogid:SJ/5gqcMfqSAR45yhoZgwYagwDA287|pdb:2TSA|pdb:2TSA_A|pdb:2TSA_B	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:1633865|pubmed:1942029|pubmed:15299604	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:73626|bind:73625|bind:73624|bind:73623|bind:73622|bind:73621	hpr:4|lpr:1|np:3
icrogid:8607830	icrogid:8607830	-	-	crogid:qqO2fV+ekd24yJkyP3JkaBkhRZU287|irogid:8607830|rogid:qqO2fV+ekd24yJkyP3JkaBkhRZU287|pdb:1GZT|pdb:1GZT_A|pdb:1GZT_B	crogid:qqO2fV+ekd24yJkyP3JkaBkhRZU287|irogid:8607830|rogid:qqO2fV+ekd24yJkyP3JkaBkhRZU287|pdb:1GZT|pdb:1GZT_A|pdb:1GZT_B	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:12415289|pubmed:15573375	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:108927|bind:306157|bind:108929	hpr:2|lpr:2|np:2
icrogid:9992361	icrogid:9992361	-	-	crogid:o4pThjtDJEMYP/rtBCuEUcAhJb4287|irogid:9992361|rogid:o4pThjtDJEMYP/rtBCuEUcAhJb4287|pdb:1ZL0|pdb:1ZL0_A|pdb:1ZL0_B	crogid:o4pThjtDJEMYP/rtBCuEUcAhJb4287|irogid:9992361|rogid:o4pThjtDJEMYP/rtBCuEUcAhJb4287|pdb:1ZL0|pdb:1ZL0_A|pdb:1ZL0_B	psi-mi:"MI:0114"(x-ray crystallography)	-	-	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:318457	-
icrogid:9978556	icrogid:9978556	-	-	crogid:zY94iPtI+2UhgSZ5L/hYH9CVBhA287|irogid:9978556|rogid:zY94iPtI+2UhgSZ5L/hYH9CVBhA287|pdb:3AZU|pdb:3AZU_A|pdb:3AZU_B	crogid:zY94iPtI+2UhgSZ5L/hYH9CVBhA287|irogid:9978556|rogid:zY94iPtI+2UhgSZ5L/hYH9CVBhA287|pdb:3AZU|pdb:3AZU_A|pdb:3AZU_B	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:1901363	taxid:287(Pseudomonas aeruginosa)	taxid:287(Pseudomonas aeruginosa)	-	psi-mi:"MI:0462"(bind)|psi-mi:"MI:0000"(bind_translation)	bind:69123|bind:69122	hpr:6|lpr:6|np:1
