#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P16431	uniprotkb:P16432	intact:EBI-552702|uniprotkb:Q2MAA8	intact:EBI-1117285|uniprotkb:Q2MAA9	psi-mi:hyce_ecoli(display_long)|uniprotkb:Hydrogenase-3 component E(gene name synonym)|uniprotkb:hycE(gene name)|psi-mi:hycE(display_short)|uniprotkb:hevE(gene name synonym)|uniprotkb:b2721(locus name)|uniprotkb:JW2691(locus name)	psi-mi:hycf_ecoli(display_long)|uniprotkb:hycF(gene name)|psi-mi:hycF(display_short)|uniprotkb:hevF(gene name synonym)|uniprotkb:b2720(locus name)|uniprotkb:JW2690(locus name)|uniprotkb:Hydrogenase-3 component F(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	McDowall et al. (2015)	pubmed:26358294|imex:IM-24724	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-11420775|imex:IM-24724-1	intact-miscore:0.53
uniprotkb:P16431	uniprotkb:P0AAK1	intact:EBI-552702|uniprotkb:Q2MAA8	intact:EBI-11420781|uniprotkb:P16428|uniprotkb:Q2MAA5|uniprotkb:Q46883	psi-mi:hyce_ecoli(display_long)|uniprotkb:Hydrogenase-3 component E(gene name synonym)|uniprotkb:hycE(gene name)|psi-mi:hycE(display_short)|uniprotkb:hevE(gene name synonym)|uniprotkb:b2721(locus name)|uniprotkb:JW2691(locus name)	psi-mi:hycb_ecoli(display_long)|uniprotkb:hycB(gene name)|psi-mi:hycB(display_short)|uniprotkb:hevB(gene name synonym)|uniprotkb:b2724(locus name)|uniprotkb:JW2694(locus name)|uniprotkb:Hydrogenase-3 component B(gene name synonym)	psi-mi:"MI:0004"(affinity chromatography technology)	McDowall et al. (2015)	pubmed:26358294|imex:IM-24724	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-11420775|imex:IM-24724-1	intact-miscore:0.53
uniprotkb:Q8FLC5	uniprotkb:P07623	intact:EBI-7557686|intact:MINT-1343547	intact:EBI-1134411|uniprotkb:Q2M6U1	psi-mi:dnaj_ecol6(display_long)|uniprotkb:dnaJ(gene name)|psi-mi:dnaJ(display_short)|uniprotkb:c0020(locus name)	psi-mi:metas_ecoli(display_long)|uniprotkb:metAS(gene name)|psi-mi:metAS(display_short)|uniprotkb:Homoserine transsuccinylase(gene name synonym)|uniprotkb:metA(gene name synonym)|uniprotkb:JW3973(locus name)|uniprotkb:b4013(locus name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Gur et al. (2005)	pubmed:15792799|imex:IM-10960|mint:MINT-5217616	taxid:199310(ecol6)|taxid:199310("Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7557680|mint:MINT-58278|imex:IM-10960-1	intact-miscore:0.44
uniprotkb:P33012	uniprotkb:P0AES7	intact:EBI-8073237|intact:MINT-226165|psi-mi:MINT-5277993	intact:EBI-8073279|intact:MINT-201713|uniprotkb:O08438|uniprotkb:P06982	psi-mi:sbmc_ecoli(display_long)|uniprotkb:sbmC(gene name)|psi-mi:sbmC(display_short)|uniprotkb:gyrI(gene name synonym)|uniprotkb:yeeB(gene name synonym)|uniprotkb:JW1991(locus name)|uniprotkb:b2009(locus name)	psi-mi:gyrb_eco57(display_long)|uniprotkb:gyrB(gene name)|psi-mi:gyrB(display_short)|uniprotkb:ECs4634(locus name)|uniprotkb:Z5190(locus name)	psi-mi:"MI:0428"(imaging technique)	Nakanishi et al. (2002)	pubmed:11777918|mint:MINT-5214992	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83334(eco57)|taxid:83334("Escherichia coli O157:H7")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8073311|mint:MINT-18312	intact-miscore:0.32
uniprotkb:P0AEY0	uniprotkb:P0A6F5	intact:EBI-7900257|uniprotkb:P02928|intact:MINT-6765486	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	psi-mi:male_eco57(display_long)|uniprotkb:MBP(gene name synonym)|uniprotkb:malE(gene name)|psi-mi:malE(display_short)|uniprotkb:MMBP(gene name synonym)|uniprotkb:Maltodextrin-binding protein(gene name synonym)|uniprotkb:Z5632(locus name)|uniprotkb:ECs5017(locus name)	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:"MI:0051"(fluorescence technology)	Tang et al. (2008)	pubmed:18418386|imex:IM-11624|mint:MINT-6760550|doi:10.1038/emboj.2008.77	taxid:83334(eco57)|taxid:83334("Escherichia coli O157:H7")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7900252|mint:MINT-6765477|imex:IM-11624-5	intact-miscore:0.44
uniprotkb:P0A857	uniprotkb:P19934	intact:EBI-7933506|intact:MINT-7888537|uniprotkb:P19935	intact:EBI-1120026	psi-mi:tolb_eco57(display_long)|uniprotkb:tolB(gene name)|psi-mi:tolB(display_short)|uniprotkb:Z0908(locus name)|uniprotkb:ECs0775(locus name)	psi-mi:tola_ecoli(display_long)|uniprotkb:tolA(gene name)|psi-mi:tolA(display_short)|uniprotkb:cim(gene name synonym)|uniprotkb:excC(gene name synonym)|uniprotkb:lky(gene name synonym)|uniprotkb:b0739(locus name)|uniprotkb:JW0729(locus name)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Hecht et al. (2010)	pubmed:20433837|imex:IM-15709|mint:MINT-7888474|doi:10.1016/j.febslet.2010.04.061	taxid:83334(eco57)|taxid:83334("Escherichia coli O157:H7")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7933501|mint:MINT-7888526|imex:IM-15709-2	intact-miscore:0.44
uniprotkb:P0A8Q6	uniprotkb:P0AGJ6	intact:EBI-561456|uniprotkb:P75832	intact:EBI-7003257|intact:MINT-1218406|uniprotkb:P33635|uniprotkb:P76999	psi-mi:clps_ecoli(display_long)|uniprotkb:yljA(gene name synonym)|uniprotkb:clpS(gene name)|psi-mi:clpS(display_short)|uniprotkb:b0881(locus name)|uniprotkb:JW0865(locus name)	psi-mi:yfif_eco57(display_long)|uniprotkb:Z3865(locus name)|uniprotkb:yfiF(gene name)|psi-mi:yfiF(display_short)|uniprotkb:ECs3447(locus name)	psi-mi:"MI:0096"(pull down)	Ninnis et al. (2009)	pubmed:19440203|imex:IM-15490|mint:MINT-7290771|doi:10.1038/emboj.2009.134	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83334(eco57)|taxid:83334("Escherichia coli O157:H7")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7003323|mint:MINT-7290883|imex:IM-15490-2	intact-miscore:0.35
uniprotkb:P0A8Q6	uniprotkb:P0ABT3	intact:EBI-561456|uniprotkb:P75832	intact:EBI-7003276|uniprotkb:P27430|uniprotkb:Q549E4|intact:MINT-1220354	psi-mi:clps_ecoli(display_long)|uniprotkb:yljA(gene name synonym)|uniprotkb:clpS(gene name)|psi-mi:clpS(display_short)|uniprotkb:b0881(locus name)|uniprotkb:JW0865(locus name)	psi-mi:dps_eco57(display_long)|uniprotkb:Z1034(locus name)|uniprotkb:dps(gene name)|psi-mi:dps(display_short)|uniprotkb:ECs0890(locus name)	psi-mi:"MI:0096"(pull down)	Ninnis et al. (2009)	pubmed:19440203|imex:IM-15490|mint:MINT-7290771|doi:10.1038/emboj.2009.134	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83334(eco57)|taxid:83334("Escherichia coli O157:H7")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7003323|mint:MINT-7290883|imex:IM-15490-2	intact-miscore:0.35
uniprotkb:P0AE68	uniprotkb:P0AEC3	intact:EBI-7049946|intact:MINT-98475|uniprotkb:P06143	intact:EBI-557109|uniprotkb:Q2M902|uniprotkb:P22763	psi-mi:chey_eco57(display_long)|uniprotkb:cheY(gene name)|psi-mi:cheY(display_short)|uniprotkb:ECs2592(locus name)|uniprotkb:Z2936(locus name)	psi-mi:arcb_ecoli(display_long)|uniprotkb:arcB(gene name)|psi-mi:arcB(display_short)|uniprotkb:b3210(locus name)|uniprotkb:JW5536(locus name)	psi-mi:"MI:0114"(x-ray crystallography)	Kato et al. (1999)	pubmed:10393292|mint:MINT-5211638	taxid:83334(eco57)|taxid:83334("Escherichia coli O157:H7")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7049967|mint:MINT-24783	intact-miscore:0.44
uniprotkb:P0AA06	uniprotkb:P00550	intact:EBI-8518578|uniprotkb:P07006|intact:MINT-246002|uniprotkb:P05525	intact:EBI-547239|uniprotkb:Q2M7R2	psi-mi:pthp_eco57(display_long)|uniprotkb:ptsH(gene name)|psi-mi:ptsH(display_short)|uniprotkb:ECs3287(locus name)|uniprotkb:Z3681(locus name)|uniprotkb:Histidine-containing protein(gene name synonym)	psi-mi:ptm3c_ecoli(display_long)|uniprotkb:mtlA(gene name)|psi-mi:mtlA(display_short)|uniprotkb:b3599(locus name)|uniprotkb:EIICBA-Mtl(gene name synonym)|uniprotkb:JW3573(locus name)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Cornilescu et al. (2002)	mint:MINT-5215694|pubmed:12202490	taxid:83334(eco57)|taxid:83334("Escherichia coli O157:H7")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8518600|mint:MINT-24893	intact-miscore:0.44
uniprotkb:P04127	uniprotkb:Q4FBG4	intact:EBI-7074756|intact:MINT-4055086	intact:EBI-7074741|intact:MINT-4055074	psi-mi:papa_ecolx(display_long)|uniprotkb:papA(gene name)|psi-mi:papA(display_short)	psi-mi:q4fbg4_ecolx(display_long)|uniprotkb:papD(gene name)|psi-mi:papD(display_short)|uniprotkb:ORF_12(orf name)|uniprotkb:BET08_05850(orf name)|uniprotkb:WM48_16070(orf name)|uniprotkb:BMR26_25365(orf name)|uniprotkb:BK292_27740(orf name)|uniprotkb:BIQ87_16820(orf name)|uniprotkb:C3K24_10050(orf name)|uniprotkb:CT143_26420(orf name)	psi-mi:"MI:0096"(pull down)	Verger et al. (2006)	pubmed:17082819|imex:IM-11411|mint:MINT-5219299	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7074770|mint:MINT-4055097|imex:IM-11411-1	intact-miscore:0.44
uniprotkb:Q4FBG4	uniprotkb:Q47449	intact:EBI-7074741|intact:MINT-4055074	intact:EBI-7074825|intact:MINT-4080009	psi-mi:q4fbg4_ecolx(display_long)|uniprotkb:papD(gene name)|psi-mi:papD(display_short)|uniprotkb:ORF_12(orf name)|uniprotkb:BET08_05850(orf name)|uniprotkb:WM48_16070(orf name)|uniprotkb:BMR26_25365(orf name)|uniprotkb:BK292_27740(orf name)|uniprotkb:BIQ87_16820(orf name)|uniprotkb:C3K24_10050(orf name)|uniprotkb:CT143_26420(orf name)	psi-mi:q47449_ecolx(display_long)|uniprotkb:SK85_04489(orf name)	psi-mi:"MI:0096"(pull down)	Verger et al. (2006)	pubmed:17082819|imex:IM-11411|mint:MINT-5219299	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7074841|mint:MINT-4079999|imex:IM-11411-3	intact-miscore:0.44
uniprotkb:Q4FBG4	uniprotkb:P07111	intact:EBI-7074741|intact:MINT-4055074	intact:EBI-7074791|intact:MINT-4055117	psi-mi:q4fbg4_ecolx(display_long)|uniprotkb:papD(gene name)|psi-mi:papD(display_short)|uniprotkb:ORF_12(orf name)|uniprotkb:BET08_05850(orf name)|uniprotkb:WM48_16070(orf name)|uniprotkb:BMR26_25365(orf name)|uniprotkb:BK292_27740(orf name)|uniprotkb:BIQ87_16820(orf name)|uniprotkb:C3K24_10050(orf name)|uniprotkb:CT143_26420(orf name)	psi-mi:paph_ecolx(display_long)|uniprotkb:papH(gene name)|psi-mi:papH(display_short)	psi-mi:"MI:0096"(pull down)	Verger et al. (2006)	pubmed:17082819|imex:IM-11411|mint:MINT-5219299	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7074785|mint:MINT-4055109|imex:IM-11411-4	intact-miscore:0.44
uniprotkb:Q46705	uniprotkb:Q46702	intact:EBI-8793037	intact:EBI-8793044	psi-mi:q46705_ecolx(display_long)|uniprotkb:traF(gene name)|psi-mi:traF(display_short)	psi-mi:q46702_ecolx(display_long)|uniprotkb:traN(gene name)|psi-mi:traN(display_short)	psi-mi:"MI:0004"(affinity chromatography technology)	Rivera-Calzada et al. (2013)	pubmed:23511972|imex:IM-21576	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8793035|imex:IM-21576-1	intact-miscore:0.77
uniprotkb:Q46705	uniprotkb:Q46704	intact:EBI-8793037	intact:EBI-8793050	psi-mi:q46705_ecolx(display_long)|uniprotkb:traF(gene name)|psi-mi:traF(display_short)	psi-mi:q46704_ecolx(display_long)|uniprotkb:traO(gene name)|psi-mi:traO(display_short)	psi-mi:"MI:0004"(affinity chromatography technology)	Rivera-Calzada et al. (2013)	pubmed:23511972|imex:IM-21576	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8793035|imex:IM-21576-1	intact-miscore:0.54
uniprotkb:Q46704	uniprotkb:Q46705	intact:EBI-8793050	intact:EBI-8793037	psi-mi:q46704_ecolx(display_long)|uniprotkb:traO(gene name)|psi-mi:traO(display_short)	psi-mi:q46705_ecolx(display_long)|uniprotkb:traF(gene name)|psi-mi:traF(display_short)	psi-mi:"MI:0004"(affinity chromatography technology)	Rivera-Calzada et al. (2013)	pubmed:23511972|imex:IM-21576	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8793072|imex:IM-21576-2	intact-miscore:0.54
uniprotkb:Q46702	uniprotkb:Q46704	intact:EBI-8793044	intact:EBI-8793050	psi-mi:q46702_ecolx(display_long)|uniprotkb:traN(gene name)|psi-mi:traN(display_short)	psi-mi:q46704_ecolx(display_long)|uniprotkb:traO(gene name)|psi-mi:traO(display_short)	psi-mi:"MI:0071"(molecular sieving)	Rivera-Calzada et al. (2013)	pubmed:23511972|imex:IM-21576	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8793108|imex:IM-21576-4	intact-miscore:0.74
uniprotkb:Q46702	uniprotkb:Q46705	intact:EBI-8793044	intact:EBI-8793037	psi-mi:q46702_ecolx(display_long)|uniprotkb:traN(gene name)|psi-mi:traN(display_short)	psi-mi:q46705_ecolx(display_long)|uniprotkb:traF(gene name)|psi-mi:traF(display_short)	psi-mi:"MI:0071"(molecular sieving)	Rivera-Calzada et al. (2013)	pubmed:23511972|imex:IM-21576	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8793108|imex:IM-21576-4	intact-miscore:0.77
uniprotkb:Q46704	uniprotkb:Q46705	intact:EBI-8793050	intact:EBI-8793037	psi-mi:q46704_ecolx(display_long)|uniprotkb:traO(gene name)|psi-mi:traO(display_short)	psi-mi:q46705_ecolx(display_long)|uniprotkb:traF(gene name)|psi-mi:traF(display_short)	psi-mi:"MI:0071"(molecular sieving)	Rivera-Calzada et al. (2013)	pubmed:23511972|imex:IM-21576	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8793099|imex:IM-21576-3	intact-miscore:0.54
uniprotkb:Q46704	uniprotkb:Q46704	intact:EBI-8793050	intact:EBI-8793050	psi-mi:q46704_ecolx(display_long)|uniprotkb:traO(gene name)|psi-mi:traO(display_short)	psi-mi:q46704_ecolx(display_long)|uniprotkb:traO(gene name)|psi-mi:traO(display_short)	psi-mi:"MI:0040"(electron microscopy)	Rivera-Calzada et al. (2013)	pubmed:23511972|imex:IM-21576	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8793234|imex:IM-21576-6	intact-miscore:0.36
uniprotkb:P13657	uniprotkb:P13658	intact:EBI-7798318|intact:MINT-8306167	intact:EBI-7798346|intact:MINT-8306165	psi-mi:mbec_ecolx(display_long)|uniprotkb:mbeC(gene name)|psi-mi:mbeC(display_short)|uniprotkb:Conjugative accessory protein MbeC(gene name synonym)	psi-mi:mbea_ecolx(display_long)|uniprotkb:mbeA(gene name)|psi-mi:mbeA(display_short)|uniprotkb:DNA nickase(gene name synonym)|uniprotkb:Mobilization protein MbeA(gene name synonym)	psi-mi:"MI:0065"(isothermal titration calorimetry)	Varsaki et al. (2012)	pubmed:22449962|imex:IM-16823|mint:MINT-8306305	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7798311|mint:MINT-8306310|imex:IM-16823-1	intact-miscore:0.53
uniprotkb:P13658	uniprotkb:P13657	intact:EBI-7798346|intact:MINT-8306165	intact:EBI-7798318|intact:MINT-8306167	psi-mi:mbea_ecolx(display_long)|uniprotkb:mbeA(gene name)|psi-mi:mbeA(display_short)|uniprotkb:DNA nickase(gene name synonym)|uniprotkb:Mobilization protein MbeA(gene name synonym)	psi-mi:mbec_ecolx(display_long)|uniprotkb:mbeC(gene name)|psi-mi:mbeC(display_short)|uniprotkb:Conjugative accessory protein MbeC(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Varsaki et al. (2012)	pubmed:22449962|imex:IM-16823|mint:MINT-8306305	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7798373|mint:MINT-8306324|imex:IM-16823-2	intact-miscore:0.53
uniprotkb:G8GYE4	uniprotkb:G8GYE4	intact:EBI-8515625|intact:MINT-8427412	intact:EBI-8515625|intact:MINT-8427412	psi-mi:g8gye4_ecolx(display_long)|uniprotkb:SY51_25525(orf name)|uniprotkb:hns(gene name)|psi-mi:hns(display_short)	psi-mi:g8gye4_ecolx(display_long)|uniprotkb:SY51_25525(orf name)|uniprotkb:hns(gene name)|psi-mi:hns(display_short)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Renault et al. (2013)	mint:fj-13-0100|pubmed:23601147|mint:MINT-8427407	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8515637|mint:MINT-8427420	intact-miscore:0.44
uniprotkb:Q47506	uniprotkb:Q47506	intact:EBI-7035293|intact:MINT-7265797	intact:EBI-7035293|intact:MINT-7265797	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:"MI:0114"(x-ray crystallography)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035288|mint:MINT-7265812|imex:IM-14113-8	intact-miscore:0.44
uniprotkb:Q47506	uniprotkb:Q47505	intact:EBI-7035293|intact:MINT-7265797	intact:EBI-7035319|intact:MINT-7265788	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:mccc7_ecolx(display_long)|uniprotkb:mccA(gene name)|psi-mi:mccA(display_short)|uniprotkb:Microcin C51(gene name synonym)	psi-mi:"MI:0114"(x-ray crystallography)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035314|mint:MINT-7265822|imex:IM-14113-9	intact-miscore:0.56
uniprotkb:Q47506	uniprotkb:Q47505	intact:EBI-7035293|intact:MINT-7265797	intact:EBI-7035319|intact:MINT-7265788	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:mccc7_ecolx(display_long)|uniprotkb:mccA(gene name)|psi-mi:mccA(display_short)|uniprotkb:Microcin C51(gene name synonym)	psi-mi:"MI:0415"(enzymatic study)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0414"(enzymatic reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035381|mint:MINT-7292651|imex:IM-14113-2	intact-miscore:0.56
uniprotkb:Q47506	uniprotkb:Q47505	intact:EBI-7035293|intact:MINT-7265797	intact:EBI-7035319|intact:MINT-7265788	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:mccc7_ecolx(display_long)|uniprotkb:mccA(gene name)|psi-mi:mccA(display_short)|uniprotkb:Microcin C51(gene name synonym)	psi-mi:"MI:0415"(enzymatic study)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0414"(enzymatic reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035364|mint:MINT-7265844|imex:IM-14113-1	intact-miscore:0.56
uniprotkb:Q47506	uniprotkb:Q47505	intact:EBI-7035293|intact:MINT-7265797	intact:EBI-7035319|intact:MINT-7265788	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:mccc7_ecolx(display_long)|uniprotkb:mccA(gene name)|psi-mi:mccA(display_short)|uniprotkb:Microcin C51(gene name synonym)	psi-mi:"MI:0415"(enzymatic study)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0414"(enzymatic reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035442|mint:MINT-7292681|imex:IM-14113-5	intact-miscore:0.56
uniprotkb:Q47505	uniprotkb:Q47506	intact:EBI-7035319|intact:MINT-7265788	intact:EBI-7035293|intact:MINT-7265797	psi-mi:mccc7_ecolx(display_long)|uniprotkb:mccA(gene name)|psi-mi:mccA(display_short)|uniprotkb:Microcin C51(gene name synonym)	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:"MI:0415"(enzymatic study)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0414"(enzymatic reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035427|mint:MINT-7292671|imex:IM-14113-4	intact-miscore:0.56
uniprotkb:Q47506	uniprotkb:Q47505	intact:EBI-7035293|intact:MINT-7265797	intact:EBI-7035319|intact:MINT-7265788	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:mccc7_ecolx(display_long)|uniprotkb:mccA(gene name)|psi-mi:mccA(display_short)|uniprotkb:Microcin C51(gene name synonym)	psi-mi:"MI:0415"(enzymatic study)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0414"(enzymatic reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035396|mint:MINT-7292661|imex:IM-14113-3	intact-miscore:0.56
uniprotkb:Q47505	uniprotkb:Q47506	intact:EBI-7035319|intact:MINT-7265788	intact:EBI-7035293|intact:MINT-7265797	psi-mi:mccc7_ecolx(display_long)|uniprotkb:mccA(gene name)|psi-mi:mccA(display_short)|uniprotkb:Microcin C51(gene name synonym)	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:"MI:0415"(enzymatic study)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0414"(enzymatic reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035500|mint:MINT-7292701|imex:IM-14113-7	intact-miscore:0.56
