#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P33931	uniprotkb:P69490	intact:EBI-6402796|uniprotkb:Q2MAP2	intact:EBI-1128007|uniprotkb:P33928|uniprotkb:Q2MAP6	psi-mi:ccma_ecoli(display_long)|uniprotkb:Heme exporter protein A(gene name synonym)|uniprotkb:JW5366(locus name)|uniprotkb:b2201(locus name)|uniprotkb:ccmA(gene name)|psi-mi:ccmA(display_short)|uniprotkb:yejW(gene name synonym)	psi-mi:ccme_ecoli(display_long)|uniprotkb:ccmE(gene name)|psi-mi:ccmE(display_short)|uniprotkb:b2197(locus name)|uniprotkb:JW2185(locus name)|uniprotkb:yejS(gene name synonym)|uniprotkb:Cytochrome c maturation protein E(gene name synonym)|uniprotkb:Heme chaperone CcmE(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Feissner et al. (2006)	imex:IM-26444|pubmed:16824107	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20585938|imex:IM-26444-3	intact-miscore:0.35
uniprotkb:P69490	uniprotkb:P0ABL8	intact:EBI-1128007|uniprotkb:P33928|uniprotkb:Q2MAP6	intact:EBI-546936|uniprotkb:P33930|uniprotkb:Q2MAP3	psi-mi:ccme_ecoli(display_long)|uniprotkb:ccmE(gene name)|psi-mi:ccmE(display_short)|uniprotkb:b2197(locus name)|uniprotkb:JW2185(locus name)|uniprotkb:yejS(gene name synonym)|uniprotkb:Cytochrome c maturation protein E(gene name synonym)|uniprotkb:Heme chaperone CcmE(gene name synonym)	psi-mi:ccmb_ecoli(display_long)|uniprotkb:ccmB(gene name)|psi-mi:ccmB(display_short)|uniprotkb:b2200(locus name)|uniprotkb:yejV(gene name synonym)|uniprotkb:Cytochrome c-type biogenesis protein CcmB(gene name synonym)|uniprotkb:JW2188(locus name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Feissner et al. (2006)	imex:IM-26444|pubmed:16824107	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20585949|imex:IM-26444-5	intact-miscore:0.40
uniprotkb:P0ABL8	uniprotkb:P33931	intact:EBI-546936|uniprotkb:P33930|uniprotkb:Q2MAP3	intact:EBI-6402796|uniprotkb:Q2MAP2	psi-mi:ccmb_ecoli(display_long)|uniprotkb:ccmB(gene name)|psi-mi:ccmB(display_short)|uniprotkb:b2200(locus name)|uniprotkb:yejV(gene name synonym)|uniprotkb:Cytochrome c-type biogenesis protein CcmB(gene name synonym)|uniprotkb:JW2188(locus name)	psi-mi:ccma_ecoli(display_long)|uniprotkb:Heme exporter protein A(gene name synonym)|uniprotkb:JW5366(locus name)|uniprotkb:b2201(locus name)|uniprotkb:ccmA(gene name)|psi-mi:ccmA(display_short)|uniprotkb:yejW(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Feissner et al. (2006)	imex:IM-26444|pubmed:16824107	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20585966|imex:IM-26444-7	intact-miscore:0.52
uniprotkb:P0ABM1	uniprotkb:P33931	intact:EBI-2123469|uniprotkb:P33929|uniprotkb:Q2MAP4	intact:EBI-6402796|uniprotkb:Q2MAP2	psi-mi:ccmc_ecoli(display_long)|uniprotkb:ccmC(gene name)|psi-mi:ccmC(display_short)|uniprotkb:yejT(gene name synonym)|uniprotkb:yejU(gene name synonym)|uniprotkb:Cytochrome c-type biogenesis protein CcmC(gene name synonym)|uniprotkb:b2199(locus name)|uniprotkb:JW2187(locus name)	psi-mi:ccma_ecoli(display_long)|uniprotkb:Heme exporter protein A(gene name synonym)|uniprotkb:JW5366(locus name)|uniprotkb:b2201(locus name)|uniprotkb:ccmA(gene name)|psi-mi:ccmA(display_short)|uniprotkb:yejW(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Feissner et al. (2006)	imex:IM-26444|pubmed:16824107	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20586001|imex:IM-26444-11	intact-miscore:0.68
uniprotkb:P0ABL8	uniprotkb:P33931	intact:EBI-546936|uniprotkb:P33930|uniprotkb:Q2MAP3	intact:EBI-6402796|uniprotkb:Q2MAP2	psi-mi:ccmb_ecoli(display_long)|uniprotkb:ccmB(gene name)|psi-mi:ccmB(display_short)|uniprotkb:b2200(locus name)|uniprotkb:yejV(gene name synonym)|uniprotkb:Cytochrome c-type biogenesis protein CcmB(gene name synonym)|uniprotkb:JW2188(locus name)	psi-mi:ccma_ecoli(display_long)|uniprotkb:Heme exporter protein A(gene name synonym)|uniprotkb:JW5366(locus name)|uniprotkb:b2201(locus name)|uniprotkb:ccmA(gene name)|psi-mi:ccmA(display_short)|uniprotkb:yejW(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Feissner et al. (2006)	imex:IM-26444|pubmed:16824107	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20585988|imex:IM-26444-9	intact-miscore:0.52
uniprotkb:P0ABM1	uniprotkb:P33931	intact:EBI-2123469|uniprotkb:P33929|uniprotkb:Q2MAP4	intact:EBI-6402796|uniprotkb:Q2MAP2	psi-mi:ccmc_ecoli(display_long)|uniprotkb:ccmC(gene name)|psi-mi:ccmC(display_short)|uniprotkb:yejT(gene name synonym)|uniprotkb:yejU(gene name synonym)|uniprotkb:Cytochrome c-type biogenesis protein CcmC(gene name synonym)|uniprotkb:b2199(locus name)|uniprotkb:JW2187(locus name)	psi-mi:ccma_ecoli(display_long)|uniprotkb:Heme exporter protein A(gene name synonym)|uniprotkb:JW5366(locus name)|uniprotkb:b2201(locus name)|uniprotkb:ccmA(gene name)|psi-mi:ccmA(display_short)|uniprotkb:yejW(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Feissner et al. (2006)	imex:IM-26444|pubmed:16824107	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20586013|imex:IM-26444-13	intact-miscore:0.68
chebi:"CHEBI:15422"	intenz:3.6.3.12	intact:EBI-1108845|chebi:"CHEBI:40938"|chebi:"CHEBI:10841"|chebi:"CHEBI:10789"|chebi:"CHEBI:2359"|chebi:"CHEBI:13236"|chebi:"CHEBI:22249"	intact:EBI-20568486|wwpdb:5mrw	psi-mi:atp(display_short)|psi-mi:"CHEBI:15422"(display_long)|intact:Adenosine 5'-triphosphate(synonym)|intact:Adenosine triphosphate(synonym)|intact:ADENOSINE-5'-TRIPHOSPHATE(synonym)|intact:Adephos(synonym)|intact:Adetol(synonym)|intact:Adynol(synonym)|intact:Atipi(synonym)|intact:ATP(synonym)|intact:Atriphos(synonym)|intact:Cardenosine(synonym)|intact:Fosfobion(synonym)|intact:Glucobasin(synonym)|intact:H4atp(synonym)|intact:Myotriphos(synonym)|intact:Triadenyl(synonym)|intact:Triphosphaden(synonym)|intact:"adenosine 5'-(tetrahydrogen triphosphate)"(iupac name)	psi-mi:kdpfabc_ecoli(display_short)|psi-mi:3.6.3.12(display_long)|intact: KdpFABC potassium import complex(complex recommended name)|intact:"kdpA:kdpB:kdpC:kdpF"(complex systematic name)	psi-mi:"MI:0880"(atpase assay)	Huang et al. (2017)	imex:IM-26435|pubmed:28636601	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0882"(atpase reaction)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20584727	intact-miscore:0.44
uniprotkb:O60921	uniprotkb:O60671	intact:EBI-1056174|uniprotkb:B4DFI9	intact:EBI-721835|uniprotkb:O75572|uniprotkb:O95304|uniprotkb:Q5KSM0|uniprotkb:Q5KSM1|uniprotkb:Q9UEP1|uniprotkb:Q1W161	psi-mi:hus1_human(display_long)|uniprotkb:HUS1(gene name)|psi-mi:HUS1(display_short)	psi-mi:rad1_human(display_long)|uniprotkb:DNA repair exonuclease rad1 homolog(gene name synonym)|uniprotkb:Rad1-like DNA damage checkpoint protein(gene name synonym)|uniprotkb:RAD1(gene name)|psi-mi:RAD1(display_short)|uniprotkb:REC1(gene name synonym)	psi-mi:"MI:0114"(x-ray crystallography)	Sohn et al. (2009)	pubmed:19464297|imex:IM-16955	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-3647468|wwpdb:3a1j|imex:IM-16955-1	intact-miscore:0.74
uniprotkb:O60921	uniprotkb:Q99638	intact:EBI-1056174|uniprotkb:B4DFI9	intact:EBI-2606224|uniprotkb:B2RCZ8|uniprotkb:Q6FI29|uniprotkb:Q96C41	psi-mi:hus1_human(display_long)|uniprotkb:HUS1(gene name)|psi-mi:HUS1(display_short)	psi-mi:rad9a_human(display_long)|uniprotkb:DNA repair exonuclease rad9 homolog A(gene name synonym)|uniprotkb:RAD9A(gene name)|psi-mi:RAD9A(display_short)	psi-mi:"MI:0114"(x-ray crystallography)	Sohn et al. (2009)	pubmed:19464297|imex:IM-16955	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-3647468|wwpdb:3a1j|imex:IM-16955-1	intact-miscore:0.81
uniprotkb:Q12888	uniprotkb:O60671	intact:EBI-396540|uniprotkb:Q2M1Z7|uniprotkb:Q4LE46|uniprotkb:Q5FWZ3|uniprotkb:Q7Z3U4|uniprotkb:F8VY86	intact:EBI-721835|uniprotkb:O75572|uniprotkb:O95304|uniprotkb:Q5KSM0|uniprotkb:Q5KSM1|uniprotkb:Q9UEP1|uniprotkb:Q1W161	psi-mi:tp53b_human(display_long)|uniprotkb:TP53BP1(gene name)|psi-mi:TP53BP1(display_short)	psi-mi:rad1_human(display_long)|uniprotkb:DNA repair exonuclease rad1 homolog(gene name synonym)|uniprotkb:Rad1-like DNA damage checkpoint protein(gene name synonym)|uniprotkb:RAD1(gene name)|psi-mi:RAD1(display_short)|uniprotkb:REC1(gene name synonym)	psi-mi:"MI:1314"(proximity-dependent biotin identification)	Gupta et al. (2018)	imex:IM-26416|pubmed:29656893	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20207896	intact-miscore:0.35
uniprotkb:Q12888	uniprotkb:Q99638	intact:EBI-396540|uniprotkb:Q2M1Z7|uniprotkb:Q4LE46|uniprotkb:Q5FWZ3|uniprotkb:Q7Z3U4|uniprotkb:F8VY86	intact:EBI-2606224|uniprotkb:B2RCZ8|uniprotkb:Q6FI29|uniprotkb:Q96C41	psi-mi:tp53b_human(display_long)|uniprotkb:TP53BP1(gene name)|psi-mi:TP53BP1(display_short)	psi-mi:rad9a_human(display_long)|uniprotkb:DNA repair exonuclease rad9 homolog A(gene name synonym)|uniprotkb:RAD9A(gene name)|psi-mi:RAD9A(display_short)	psi-mi:"MI:1314"(proximity-dependent biotin identification)	Gupta et al. (2018)	imex:IM-26416|pubmed:29656893	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20207896	intact-miscore:0.35
uniprotkb:P38398	uniprotkb:O60671	intact:EBI-349905|uniprotkb:Q3LRJ0|uniprotkb:O15129|uniprotkb:Q7KYU9|uniprotkb:Q3LRJ6|uniprotkb:Q6IN79|uniprotkb:Q1RMC1|uniprotkb:E9PFZ0|dip:DIP-5971N	intact:EBI-721835|uniprotkb:O75572|uniprotkb:O95304|uniprotkb:Q5KSM0|uniprotkb:Q5KSM1|uniprotkb:Q9UEP1|uniprotkb:Q1W161	psi-mi:brca1_human(display_long)|uniprotkb:BRCA1(gene name)|psi-mi:BRCA1(display_short)|uniprotkb:RNF53(gene name synonym)|uniprotkb:RING finger protein 53(gene name synonym)|uniprotkb:RING-type E3 ubiquitin transferase BRCA1(gene name synonym)	psi-mi:rad1_human(display_long)|uniprotkb:DNA repair exonuclease rad1 homolog(gene name synonym)|uniprotkb:Rad1-like DNA damage checkpoint protein(gene name synonym)|uniprotkb:RAD1(gene name)|psi-mi:RAD1(display_short)|uniprotkb:REC1(gene name synonym)	psi-mi:"MI:1314"(proximity-dependent biotin identification)	Gupta et al. (2018)	imex:IM-26416|pubmed:29656893	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20209689|imex:IM-26416-21	intact-miscore:0.35
uniprotkb:P38398	uniprotkb:Q99638	intact:EBI-349905|uniprotkb:Q3LRJ0|uniprotkb:O15129|uniprotkb:Q7KYU9|uniprotkb:Q3LRJ6|uniprotkb:Q6IN79|uniprotkb:Q1RMC1|uniprotkb:E9PFZ0|dip:DIP-5971N	intact:EBI-2606224|uniprotkb:B2RCZ8|uniprotkb:Q6FI29|uniprotkb:Q96C41	psi-mi:brca1_human(display_long)|uniprotkb:BRCA1(gene name)|psi-mi:BRCA1(display_short)|uniprotkb:RNF53(gene name synonym)|uniprotkb:RING finger protein 53(gene name synonym)|uniprotkb:RING-type E3 ubiquitin transferase BRCA1(gene name synonym)	psi-mi:rad9a_human(display_long)|uniprotkb:DNA repair exonuclease rad9 homolog A(gene name synonym)|uniprotkb:RAD9A(gene name)|psi-mi:RAD9A(display_short)	psi-mi:"MI:1314"(proximity-dependent biotin identification)	Gupta et al. (2018)	imex:IM-26416|pubmed:29656893	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20209689|imex:IM-26416-21	intact-miscore:0.35
uniprotkb:Q9VCU9	uniprotkb:Q9VJY9	intact:EBI-112170|uniprotkb:Q961S7	intact:EBI-638074|uniprotkb:Q8SZ74	psi-mi:dcr1_drome(display_long)|uniprotkb:Dcr-1(gene name)|psi-mi:Dcr-1(display_short)|uniprotkb:CG4792(orf name)	psi-mi:q9vjy9_drome(display_long)|uniprotkb:loqs(gene name)|psi-mi:loqs(display_short)|uniprotkb:Dmel\CG6866(gene name synonym)|uniprotkb:LOQS(gene name synonym)|uniprotkb:Loqs(gene name synonym)|uniprotkb:R3D1(gene name synonym)|uniprotkb:R3D1-L(gene name synonym)|uniprotkb:R3D1-S(gene name synonym)|uniprotkb:TRBP(gene name synonym)|uniprotkb:dRax(gene name synonym)|uniprotkb:loq(gene name synonym)|uniprotkb:r3d1(gene name synonym)|uniprotkb:Dmel_CG6866(orf name)|uniprotkb:CG6866(orf name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jiang et al. (2005)	pubmed:15985611	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-638071	intact-miscore:0.81
uniprotkb:Q9VCU9	uniprotkb:Q32KD4	intact:EBI-112170|uniprotkb:Q961S7	intact:EBI-105513	psi-mi:dcr1_drome(display_long)|uniprotkb:Dcr-1(gene name)|psi-mi:Dcr-1(display_short)|uniprotkb:CG4792(orf name)	psi-mi:q32kd4_drome(display_long)|uniprotkb:AGO1(gene name)|psi-mi:AGO1(display_short)|uniprotkb:CG6671(orf name)|uniprotkb:AGO1-RC(gene name synonym)|uniprotkb:Dmel_CG6671(orf name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jiang et al. (2005)	pubmed:15985611	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-638071	intact-miscore:0.35
uniprotkb:Q9VJY9	uniprotkb:Q9VCU9	intact:EBI-638074|uniprotkb:Q8SZ74	intact:EBI-112170|uniprotkb:Q961S7	psi-mi:q9vjy9_drome(display_long)|uniprotkb:loqs(gene name)|psi-mi:loqs(display_short)|uniprotkb:Dmel\CG6866(gene name synonym)|uniprotkb:LOQS(gene name synonym)|uniprotkb:Loqs(gene name synonym)|uniprotkb:R3D1(gene name synonym)|uniprotkb:R3D1-L(gene name synonym)|uniprotkb:R3D1-S(gene name synonym)|uniprotkb:TRBP(gene name synonym)|uniprotkb:dRax(gene name synonym)|uniprotkb:loq(gene name synonym)|uniprotkb:r3d1(gene name synonym)|uniprotkb:Dmel_CG6866(orf name)|uniprotkb:CG6866(orf name)	psi-mi:dcr1_drome(display_long)|uniprotkb:Dcr-1(gene name)|psi-mi:Dcr-1(display_short)|uniprotkb:CG4792(orf name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jiang et al. (2005)	pubmed:15985611	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-638086	intact-miscore:0.81
uniprotkb:Q9VLW8	uniprotkb:A1ZAW0	intact:EBI-156415	intact:EBI-84244|intact:EBI-2409754	psi-mi:q9vlw8_drome(display_long)|uniprotkb:r2d2(gene name)|psi-mi:r2d2(display_short)|uniprotkb:Dmel\CG7138(gene name synonym)|uniprotkb:R2D2(gene name synonym)|uniprotkb:R2d2(gene name synonym)|uniprotkb:Dmel_CG7138(orf name)|uniprotkb:CG7138(orf name)	psi-mi:a1zaw0_drome(display_long)|uniprotkb:Dcr-2(gene name)|psi-mi:Dcr-2(display_short)|uniprotkb:Dmel_CG6493(orf name)|uniprotkb:Dcr-2-RA(gene name synonym)|uniprotkb:CG6493(orf name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Jiang et al. (2005)	pubmed:15985611	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-638090	intact-miscore:0.52
uniprotkb:Q9VJY9	uniprotkb:Q9VCU9	intact:EBI-638074|uniprotkb:Q8SZ74	intact:EBI-112170|uniprotkb:Q961S7	psi-mi:q9vjy9_drome(display_long)|uniprotkb:loqs(gene name)|psi-mi:loqs(display_short)|uniprotkb:Dmel\CG6866(gene name synonym)|uniprotkb:LOQS(gene name synonym)|uniprotkb:Loqs(gene name synonym)|uniprotkb:R3D1(gene name synonym)|uniprotkb:R3D1-L(gene name synonym)|uniprotkb:R3D1-S(gene name synonym)|uniprotkb:TRBP(gene name synonym)|uniprotkb:dRax(gene name synonym)|uniprotkb:loq(gene name synonym)|uniprotkb:r3d1(gene name synonym)|uniprotkb:Dmel_CG6866(orf name)|uniprotkb:CG6866(orf name)	psi-mi:dcr1_drome(display_long)|uniprotkb:Dcr-1(gene name)|psi-mi:Dcr-1(display_short)|uniprotkb:CG4792(orf name)	psi-mi:"MI:0226"(ion exchange chromatography)	Jiang et al. (2005)	pubmed:15985611	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-638109	intact-miscore:0.81
uniprotkb:A1ZAW0	uniprotkb:Q9VLW8	intact:EBI-84244|intact:EBI-2409754	intact:EBI-156415	psi-mi:a1zaw0_drome(display_long)|uniprotkb:Dcr-2(gene name)|psi-mi:Dcr-2(display_short)|uniprotkb:Dmel_CG6493(orf name)|uniprotkb:Dcr-2-RA(gene name synonym)|uniprotkb:CG6493(orf name)	psi-mi:q9vlw8_drome(display_long)|uniprotkb:r2d2(gene name)|psi-mi:r2d2(display_short)|uniprotkb:Dmel\CG7138(gene name synonym)|uniprotkb:R2D2(gene name synonym)|uniprotkb:R2d2(gene name synonym)|uniprotkb:Dmel_CG7138(orf name)|uniprotkb:CG7138(orf name)	psi-mi:"MI:0226"(ion exchange chromatography)	Jiang et al. (2005)	pubmed:15985611	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-638116	intact-miscore:0.52
uniprotkb:Q96J94	uniprotkb:Q9UPY3	intact:EBI-527417|uniprotkb:O95404|uniprotkb:Q8NA60|uniprotkb:Q8TBY5|uniprotkb:Q96JD5|uniprotkb:A4F266	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:piwl1_human(display_long)|uniprotkb:PIWIL1(gene name)|psi-mi:PIWIL1(display_short)|uniprotkb:HIWI(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0096"(pull down)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-527373	intact-miscore:0.50
uniprotkb:Q9UKV8	uniprotkb:Q9UPY3	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0096"(pull down)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-527585	intact-miscore:0.94
uniprotkb:Q9UKV8	uniprotkb:Q9UPY3	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:"MI:0096"(pull down)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-528584	intact-miscore:0.94
uniprotkb:Q9UPY3	uniprotkb:Q9UKV8	intact:EBI-395506|uniprotkb:O95943|uniprotkb:Q9UQ02|uniprotkb:A7E2D3|uniprotkb:E0AD28|uniprotkb:B3KRG4	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1	psi-mi:dicer_human(display_long)|uniprotkb:DICER1(gene name)|psi-mi:DICER1(display_short)|uniprotkb:DICER(gene name synonym)|uniprotkb:HERNA(gene name synonym)|uniprotkb:KIAA0928(gene name synonym)|uniprotkb:Helicase with RNase motif(gene name synonym)	psi-mi:ago2_human(display_long)|uniprotkb:AGO2(gene name)|psi-mi:AGO2(display_short)|uniprotkb:Argonaute RISC catalytic component 2(gene name synonym)|uniprotkb:EIF2C2(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 2C 2(gene name synonym)|uniprotkb:PAZ Piwi domain protein(gene name synonym)|uniprotkb:Protein slicer(gene name synonym)	psi-mi:"MI:0019"(coimmunoprecipitation)	Tahbaz et al. (2004)	pubmed:14749716	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-527694	intact-miscore:0.94
